course_name,url,provider,german_level,duration,price,location,start_info,schedule,phone,requirements,completion,registration,appointment_url,booking_url,lat,lon,lat_prev,lon_prev,location_refined,geo_source,geocode_confidence
German Course - B2.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B2.1,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - B2.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B2.1,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - B2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B2.2,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - B2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B2.2,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - B2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B2.2,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - B2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B2.2,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - B2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B2.2,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - B2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B2.2,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - B2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B2.2,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - B2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B2.2,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - B2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B2.2,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - C1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,C1,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - C1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,C1,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - C1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,C1,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - C1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,C1,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - C1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,C1,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - C1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,C1,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - C1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,C1,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - C1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,C1,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - C1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,C1,3-3.5 months,€200-235,"Linienstraße 162, 10115 Berlin",Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5282109000,13.3960922000,52.5200000000,13.4090000000,"Linienstraße 162, 10115 Berlin, Berlin, Germany",geocode:nominatim,medium
German Course - A1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A1.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A1.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - A2.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,A2.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - B1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - B1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - B1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - B1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - B1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - B1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - B1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - B1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - B1.1,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B1.1,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - B1.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B1.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
German Course - B1.2,https://www.berlin.de/vhs/volkshochschulen/mitte/kurse/deutsch/,VHS Berlin Mitte,B1.2,3-3.5 months,€200-235,Various locations in Mitte,Check online catalog,"2-3x per week, 3h per session",030 90183 7474,,,In-person only via appointment,https://vhsmitte.flexappoint.de,,52.5200000000,13.4090000000,52.5200000000,13.4090000000,"Various locations in Mitte, Berlin, Germany",geocode:failed,low
